Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-06-07,5346.990234375,5375.080078125,5331.330078125,5343.81005859375,3692760000,-0.0011152197300303,-0.001115842050279,0.022928041351915,0.9663182321795204,0.0082062073364226,-0.4360523435859089,-0.434179455146379,0.0499075521672988,-0.2362749051191679,22.029639983161054
2024-06-10,5360.7900390625,5365.7900390625,5331.52001953125,5341.22021484375,3622280000,0.0025808546645145,0.0025775299782409,-0.0190859952989091,0.93281976415545,0.0064278140953624,0.2645090920479196,0.2671563006353702,-0.2804342190147036,-0.585865061621618,22.01036949905195
2024-06-11,5375.31982421875,5375.9501953125,5327.25,5353.0,3568030000,0.0027103813151374,0.0027067148552095,-0.0149767549720065,0.9232120678948458,0.0091417138884978,0.2435462973150611,0.2461186106581943,-0.1281106647109375,-0.5969328700658464,21.995279459980843
2024-06-12,5421.02978515625,5447.25,5409.1298828125,5409.1298828125,3962840000,0.0085036727919987,0.0084677202418873,0.1106520965350628,1.0146015844604792,0.0070473658450366,1.0685363032403663,1.0683730468498187,0.5078507441384984,-0.0372352377206959,22.10022677713757
2024-06-13,5433.740234375,5441.93017578125,5402.509765625,5441.93017578125,3530380000,0.0023446558536817,0.0023419114371167,-0.1091288066134388,0.9106023979538672,0.0072966846644264,-0.3268262650199616,-0.3256627106383355,-0.6484498018233793,-0.6116807961075339,21.984671351106375
2024-06-14,5431.60009765625,5432.39013671875,5403.75,5424.080078125,3438650000,-0.0003938606975009,-0.0003939382809974,-0.0259830386530628,0.9351473612100336,0.0053000484328012,-0.7947726215413687,-0.7961731666199751,0.1470986341341528,-0.4748205387741189,21.958344789736604
2024-06-17,5473.22998046875,5488.5,5420.39990234375,5431.10986328125,3447840000,0.0076643865645527,0.0076351643723205,0.002672560452503,0.953175829015322,0.0125636666820106,0.9507727608832672,0.9522618784550444,0.2848151221049956,0.2318187211999833,21.961013785248912
2024-06-18,5487.02978515625,5490.3798828125,5471.31982421875,5476.14990234375,3544330000,0.0025213273947457,0.0025181541815171,0.0279856373845654,0.9843020659532068,0.0034836308616763,-0.2621582007296737,-0.2607687663185659,0.5611751504846227,1.121452068158082,21.988614980760595
2024-06-20,5473.169921875,5505.52978515625,5455.56005859375,5499.990234375,3847060000,-0.0025259318472709,-0.0025291273954115,0.085412475700626,1.0608435435978665,0.0091594127872877,-1.319252657098113,-1.3221067624063136,1.26298483183882,2.1304970431311503,22.07057505742364
2024-06-21,5464.6201171875,5478.31005859375,5452.02978515625,5466.77001953125,6773800000,-0.0015621303211011,-0.0015633517188252,0.7607731618430698,1.7180189596370292,0.0048202732694254,-0.9786097846334052,-0.979691414118877,2.7572175489109614,2.795115552939667,22.636328066400672
