Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2023-02-02,4179.759765625,4195.43994140625,4141.8798828125,4158.68017578125,5624360000,0.0146993732443099,0.0145923846268543,0.1580072185516365,1.3493181149716262,0.0129313403838695,0.7937621539118963,0.7921625885203465,1.0886166301147122,1.9603767437596624,22.450373000963733
2023-02-03,4136.47998046875,4182.35986328125,4123.35986328125,4136.68994140625,4694510000,-0.0103546106913104,-0.0104085926372854,-0.1653254770320534,1.1081332249712197,0.0143087195773035,-1.4320508321565797,-1.4341157812095815,-1.4893305882403187,0.3702634945112655,22.269659578025927
2023-02-06,4111.080078125,4124.6298828125,4093.3798828125,4119.56982421875,4114240000,-0.0061404630177543,-0.0061593931939392,-0.1236060845540855,0.9673017476246768,0.0076342780036649,-0.8305559862119415,-0.8289126745908717,-1.0110470290163676,-0.5204130688446847,22.137719964103216
2023-02-07,4164.0,4176.5400390625,4088.389892578125,4105.35009765625,4355860000,0.0128725105980265,0.012790364037397,0.0587277358637319,0.9997707063735596,0.0215610909919327,0.8692527715863262,0.8682218590985854,0.2052763171776305,-0.4866147138495863,22.19478790215262
2023-02-08,4117.85986328125,4156.85009765625,4111.669921875,4153.47021484375,4029820000,-0.0110807244761647,-0.0111425730124113,-0.0748508905244889,0.9184902627706047,0.0109882788841782,-1.180035833871378,-1.1812272368340049,-0.738704845783784,-1.0557479933558358,22.116987547143236
2023-02-09,4081.5,4156.22998046875,4069.669921875,4144.25,4270200000,-0.0088297961777351,-0.0088690098310373,0.0596503069616012,0.9631667982406676,0.0212695526309095,-0.8073803617914139,-0.8065503831661778,0.3425682453218241,-0.7429186482892493,22.174926501731736
2023-02-10,4090.4599609375,4094.360107421875,4060.7900390625,4068.919921875,3891520000,0.0021952617756952,0.0021928557092171,-0.0886796871340921,0.8780751085996088,0.0082668810838408,0.1413544675140376,0.1465846618907155,-0.7554300790977714,-1.1704961447714626,22.08206566401388
2023-02-13,4137.2900390625,4138.89990234375,4092.669921875,4096.6201171875,3448620000,0.0114486093427661,0.0113835699511551,-0.1138115697722227,0.7843944485411021,0.0112957998937696,0.7659166962719542,0.766792725628518,-0.84933625874945,-1.4558423631439084,21.96123998825831
2023-02-14,4136.1298828125,4159.77001953125,4095.010009765625,4126.7001953125,3929200000,-0.0002804145319874,-0.0002804538554937,0.1393542924416142,0.9092158649514084,0.0158143715427282,-0.173098340363379,-0.1686515670877773,1.3011057166981177,-0.5910617493280881,22.091701680019497
2023-02-15,4147.60009765625,4148.10986328125,4103.97998046875,4119.5,4075980000,0.002773175690496,0.0027693375330766,0.0373562048254096,0.9605387715742284,0.0107529478756033,0.2082877078734594,0.2126601908300749,0.4205868118471781,-0.152066752399896,22.128377045768847
