Price,daily_return,volume_change,high_low_range,daily_return_zscore,volume_change_zscore
2024-09-20,-0.0019410273951238,0.9548270232797372,0.0071636218699435,-1.131580998670535,2.815958864249272
2024-09-23,0.0028092730585327,-0.5513622277641771,0.0037059663970352,-0.2707362087614073,-1.6285068897917891
2024-09-24,0.002511178844347,0.0972248586930344,0.0063747415506379,-0.2860910679030023,0.1139394932374576
2024-09-25,-0.0018612489301417,-0.0639862008774218,0.005071677514825,-0.8221273353100296,-0.3071782272418804
2024-09-26,0.0040386757171231,0.2113900758915394,0.008103526031551,0.2415393691112331,0.3680272518603186
2024-09-27,-0.0012532169669905,-0.1121908006503946,0.0063624548918666,-0.5637692762137747,-0.4832751355630134
2024-09-30,0.0042365525811767,0.135230458660059,0.0108021442656167,0.3365365574439117,0.1388344341517993
2024-10-01,-0.0093241070946643,-0.090504843268794,0.0134565094844026,-1.553785721113338,-0.4384815371898872
2024-10-02,0.0001383909021239,-0.0487257712698562,0.0080419250638879,-0.2226140873963292,-0.2936256998591469
2024-10-03,-0.001681413492255,-0.0604849766913464,0.0072938115912837,-0.3590719314777243,-0.2835336398396265
