Date,Close,High,Low,Open,Volume,daily_return,log_return,volume_change,relative_volume,high_low_range,daily_return_zscore,log_return_zscore,volume_change_zscore,relative_volume_zscore,log_volume
2024-02-27,5078.18017578125,5080.68994140625,5057.2900390625,5074.60009765625,3925950000,0.0017063496993998,0.0017048955387209,0.0656961451493378,0.9995625903207704,0.0046269646713969,0.0574015585161202,0.0618392200112849,0.7072738751848424,0.9899920467099858,22.090874197365537
2024-02-28,5069.759765625,5077.3701171875,5058.35009765625,5067.2001953125,3789370000,-0.0016581550604305,-0.0016595313211122,-0.0347890319540493,0.977552287104535,0.003760123195123,-0.4931972017060774,-0.4928874513376427,-0.3397293282462426,0.5199679220388824,22.055465615574487
2024-02-29,5096.27001953125,5104.990234375,5061.89013671875,5085.35986328125,5219740000,0.0052290946971491,0.0052154704557999,0.3774690779733833,1.3004484528377098,0.0085146252668748,0.4223333472924823,0.4274602405470573,2.5080320153358135,2.725295379871871,22.37571342936294
2024-03-01,5137.080078125,5140.330078125,5094.16015625,5098.509765625,4748110000,0.0080078289488876,0.0079759364333879,-0.0903550751570001,1.1652335542186711,0.0090633039517523,0.7353440887264916,0.7405136418856346,-0.7974069412253153,1.2225010938492242,22.281012481285615
2024-03-04,5130.9501953125,5149.669921875,5127.18017578125,5130.990234375,4758440000,-0.0011932620709189,-0.001193974574963,0.0021756025028907,1.1418435444652704,0.0043863771747251,-0.4798410542949333,-0.4797788204161295,-0.1969730487214993,0.8455523793242339,22.283185720591884
2024-03-05,5078.64990234375,5114.5400390625,5056.81982421875,5110.52001953125,4418410000,-0.0101931008834446,-0.0102454062759179,-0.071458293054026,1.0505805952135254,0.0114143309135336,-1.4778025264240453,-1.4890432428298237,-0.6304932848890576,0.0486007660947615,22.209045740037737
2024-03-06,5104.759765625,5127.97021484375,5092.22021484375,5108.02978515625,4559050000,0.0051411032032746,0.0051279328530016,0.0318304548468793,1.0645146226139746,0.0070205133501079,0.3193792500007796,0.3237611639992928,0.0428302877603831,0.0526467545705756,22.24038010565431
2024-03-07,5157.35986328125,5165.6201171875,5128.2099609375,5132.3798828125,4137980000,0.0103041279259514,0.0102514022849836,-0.0923591537710707,0.9642545970675612,0.0072949735940922,1.471623571680129,1.4663862118537572,-0.7249456656157919,-0.7581164222925153,22.14347358324697
2024-03-08,5123.68994140625,5189.259765625,5117.5,5164.4599609375,4208870000,-0.0065285190034379,-0.0065499229920503,0.0171315472766906,0.9686730794237496,0.0140224261113825,-1.1026630521229788,-1.1032180900867663,-0.0272226983322596,-0.775129887962674,22.160460040299203
2024-03-11,5117.93994140625,5124.66015625,5091.14013671875,5111.9599609375,3896430000,-0.0011222380873464,-0.0011228682680281,-0.0742337016823992,0.8924004319510974,0.0065839907429563,-0.3264063739840505,-0.3236189253121609,-0.6265356402894046,-1.3261406955147346,22.083326586502924
